species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Adelie,Dream,41.08115204480426,17.295599242931917,192,3831,MALE
Adelie,Dream,41.239827659333834,18.5679732735845,190,3998,MALE
Adelie,Dream,40.58209938426467,18.516254615477795,190,4113,MALE
Adelie,Dream,37.00728007926745,17.925879238673055,181,3891,MALE
Adelie,Dream,39.96399512111359,19.822905315403286,182,3721,MALE
Adelie,Dream,41.66750245568695,16.429348179707674,185,3755,MALE
Adelie,Dream,39.5236662878251,19.26989438113891,198,3646,MALE
Adelie,Dream,38.448535610437794,20.499066326161874,197,4510,MALE
Adelie,Dream,39.756597538923,18.413675811432523,192,4034,MALE
Adelie,Dream,38.60207564926447,18.272275367175283,189,4336,MALE
Adelie,Dream,35.95773142423177,17.60802454191402,174,3832,MALE
Adelie,Dream,37.52470387856249,18.724353285058417,196,3520,MALE
Adelie,Dream,40.10153336545187,20.631617113702106,208,4220,MALE
Adelie,Dream,40.886535616320785,17.322818350336618,196,4252,MALE
Adelie,Dream,42.481893204863034,18.28663285118572,202,4011,MALE
Adelie,Dream,40.057087834633165,19.448860918386597,201,4442,MALE
Adelie,Dream,44.33020215228714,17.240415026536336,188,4045,MALE
Adelie,Dream,39.59986343951844,18.65456166123314,191,3829,MALE
Adelie,Dream,37.10051440975555,18.945724814288248,182,4353,MALE
Adelie,Dream,39.547301660763154,20.177077245469246,182,4369,MALE
Adelie,Dream,40.42266613962741,19.355525010113933,184,3483,MALE
Adelie,Dream,43.479208550459596,19.341274042150076,202,4336,MALE
Adelie,Dream,40.8566158405038,18.90066017419604,197,3886,MALE
Adelie,Dream,37.3259877592165,17.0506321077365,193,3593,MALE
Adelie,Dream,38.90854149283614,18.01912902513122,187,4277,MALE
Adelie,Dream,35.620885942478154,18.38411534671828,191,4539,MALE
Adelie,Dream,42.44299164510238,19.135448538123622,193,4129,MALE
Adelie,Dream,40.22449391539924,19.10592868224366,204,4977,MALE
Adelie,Dream,42.10348451121499,20.305841691897484,197,4797,MALE
Adelie,Dream,39.848939218028,18.085222038766137,201,3856,MALE
Adelie,Dream,39.56102348558147,17.66845215902201,190,3946,MALE
Adelie,Dream,38.60808160717337,18.573999419851237,193,4213,MALE
Adelie,Dream,39.54579157542359,17.54489152646731,188,4254,MALE
Adelie,Dream,39.77077819409309,19.520597547450855,189,4224,MALE
Adelie,Dream,37.56713797211139,18.71833680000178,187,4375,MALE
Adelie,Dream,39.500746370485295,19.246969202805257,185,3777,MALE
Adelie,Dream,39.038344391905305,20.548589573451114,201,4039,MALE
Adelie,Dream,39.7106649365748,17.56837794803914,193,3765,MALE
Adelie,Dream,38.54222827890513,17.3761346854349,191,3530,MALE
Adelie,Dream,38.37148626507596,18.49626634713054,190,4338,MALE
Adelie,Dream,40.88070843567051,17.703771462827646,194,4212,MALE
Adelie,Dream,39.20731197341305,20.34080397647878,187,4018,MALE
Adelie,Dream,40.097127293729194,19.52018475329237,196,4444,MALE
Adelie,Dream,41.10997636183759,20.15706815071259,201,4374,MALE
Adelie,Dream,38.59871380738606,18.380718030011106,198,3853,MALE
Adelie,Dream,42.001970287815794,18.938541281343326,200,3917,MALE
Adelie,Dream,42.38269145189321,19.33835135373588,193,3888,MALE
Adelie,Dream,43.16721105945239,18.252324914281903,200,4331,MALE
Adelie,Dream,40.275127892467474,18.076723882603073,207,4786,MALE
Adelie,Dream,39.50376700595378,20.75884458536386,187,4072,MALE
Adelie,Dream,40.95522426123821,18.941730129870525,202,3896,MALE
Adelie,Dream,38.149573929890956,18.87138308234744,193,4107,MALE
Adelie,Dream,41.89841363978483,19.075084633992912,192,3852,MALE
Adelie,Dream,39.048258951598136,17.912675272011754,181,3853,MALE
Adelie,Dream,38.115700567050666,19.15023953399891,201,3567,MALE
Adelie,Dream,40.76706838165924,17.569221892820046,178,3654,MALE
Adelie,Dream,42.166493825005695,18.101487943147646,194,4339,MALE
Adelie,Dream,37.500986380111335,18.77382500751293,181,4456,MALE
Adelie,Dream,41.08516574847806,18.93038419946101,191,3418,MALE
Adelie,Dream,41.1333073059787,19.5747494740767,196,3836,MALE
Adelie,Dream,40.86583927903013,18.859266960245254,196,4232,MALE
Adelie,Dream,39.85147910879295,17.13770132869859,196,4060,MALE
Adelie,Dream,39.83180417760915,18.026829529069825,197,3870,MALE
Adelie,Dream,38.193742736939434,20.44311781653258,190,4527,MALE
Adelie,Dream,39.75692814195832,18.919773628102067,200,4194,MALE
Adelie,Dream,42.30654312648619,18.148873601782007,189,4441,MALE
Adelie,Dream,39.45978647957544,17.164227589355555,183,4110,MALE
Adelie,Dream,38.21944360078515,18.57129416568864,185,4176,MALE
Adelie,Dream,39.98720297258608,17.313864745204974,186,3947,MALE
Adelie,Dream,41.252523025050685,18.866301160025653,195,4180,MALE
Adelie,Dream,39.66955985248217,19.09688358580663,197,4291,MALE
Adelie,Dream,41.827577999667305,20.337974738609944,184,4710,MALE
Adelie,Dream,40.53775062106237,20.721397440712877,187,3804,MALE
Adelie,Dream,39.64501730671418,17.58594954973257,191,4547,MALE
Adelie,Dream,42.7321440821748,17.2844423673386,194,3872,MALE
Adelie,Dream,43.21332861559519,18.34055735016369,196,4063,MALE
Adelie,Dream,39.399256721988536,17.94991578513902,177,4159,MALE
Adelie,Dream,43.146824161928876,20.63502229719549,207,4832,MALE
Adelie,Dream,36.44238600201146,19.650628527699183,178,3848,MALE
Adelie,Dream,39.36864790952446,19.306671193025384,187,4172,MALE
Adelie,Dream,40.53094525471796,17.097107561345553,196,4064,MALE
Adelie,Dream,39.76699848339482,19.127391910143434,187,4510,MALE
Adelie,Dream,39.29553405186794,19.172154725936583,191,4072,MALE
Adelie,Dream,42.114280891633086,17.90227261711547,187,4142,MALE
Adelie,Dream,41.087120179124874,18.383604215370166,187,4009,MALE
Adelie,Dream,37.588331203894896,19.532723408059766,198,3940,MALE
Adelie,Dream,43.823092212380566,18.700553730329325,192,4126,MALE
Adelie,Dream,40.35692995951196,17.908223735420243,183,3832,MALE
Adelie,Dream,40.099850003342276,18.91716543627126,191,4156,MALE
Adelie,Dream,40.18618495388054,17.991893343043483,197,4091,MALE
Adelie,Dream,40.96777799911829,19.316787938189165,196,3965,MALE
Adelie,Dream,36.96728710448066,19.95222980660515,197,4041,MALE
Adelie,Dream,43.75449181543228,17.702101051057753,199,4071,MALE
Adelie,Dream,39.592044982572155,18.08788597908694,184,4138,MALE
Adelie,Dream,39.900899535855736,18.466511529096874,186,3818,MALE
Adelie,Dream,41.31393822849584,16.807254488679963,190,3645,MALE
Adelie,Dream,41.4668108697049,20.73977941873436,189,3927,MALE
Adelie,Dream,41.28326449834105,19.082214167162647,192,4687,MALE
Adelie,Dream,43.03165375645622,18.896973895111092,196,4849,MALE
Adelie,Dream,40.49495131491754,18.920181753083106,179,3320,MALE
Adelie,Dream,38.386749880429434,17.786946203658974,201,3980,MALE
Adelie,Dream,41.65374874071198,18.9853624143234,188,4288,MALE
Adelie,Dream,44.55667736359973,17.728710785285053,200,3743,MALE
Adelie,Dream,40.0673209090244,18.360707699475665,194,3911,MALE
Adelie,Dream,41.02328755542928,19.931536866862448,202,3783,MALE
Adelie,Dream,39.752632615390404,19.37680552029044,185,4280,MALE
Adelie,Dream,38.50447407636294,19.395976420491394,184,4017,MALE
Adelie,Dream,38.0999093933712,18.129503986401225,188,4490,MALE
Adelie,Dream,37.71590929553144,19.037603571588285,188,4258,MALE
Adelie,Dream,40.73141291231952,18.665928084258216,193,3497,MALE
Adelie,Dream,41.386817563260536,19.563722719762424,194,3782,MALE
Adelie,Dream,38.58550542276807,19.577367528382446,184,4061,MALE
Adelie,Dream,36.7527758156563,18.804683694365117,193,3413,MALE
Adelie,Dream,40.31667270244436,18.675765058726206,196,3599,MALE
Adelie,Dream,38.269974694999895,18.671064588247752,197,4521,MALE
Adelie,Dream,39.00119245898948,19.295302680337446,185,3784,MALE
Adelie,Dream,41.02585141597212,18.852709944038214,198,3816,MALE
Adelie,Dream,40.48967262770039,18.380501762005053,194,3946,MALE
Adelie,Dream,38.045001606115974,18.24628309735804,183,4395,MALE
Adelie,Dream,41.562044368299254,18.520004812839726,180,3804,MALE
Adelie,Dream,38.073873698860716,18.513822141966326,193,4073,MALE
Adelie,Dream,42.84361109755667,18.40082066764141,183,3927,MALE
Adelie,Dream,39.46887082898872,19.69859735394908,191,4562,MALE
Adelie,Dream,40.557891638546806,19.934957074469313,197,4509,MALE
Adelie,Dream,41.45986971476188,20.52796692014143,186,3520,MALE
Adelie,Dream,40.1420184809625,19.619706291538645,189,4359,MALE
Adelie,Dream,39.07785454533002,17.837754959633408,191,4315,MALE
Adelie,Dream,39.67078400085492,19.607827118099223,196,4224,MALE
Adelie,Dream,40.429308193776485,19.247423333843297,195,3805,MALE
Adelie,Dream,41.36543476293394,18.320296485365564,192,3701,MALE
Adelie,Dream,38.85386385104394,17.150088294206274,187,4463,MALE
Adelie,Dream,41.18285612191843,19.08125874393473,182,3801,MALE
Adelie,Dream,39.16104687670317,17.823891219229438,175,3765,MALE
Adelie,Dream,38.478687249069395,18.370552446779914,194,4451,MALE
Adelie,Dream,42.27779628648321,18.56889185701766,197,3536,MALE
Adelie,Dream,41.35390156673532,18.657698739676892,204,4232,MALE
Adelie,Dream,42.68519117041837,20.106702514754826,202,4230,MALE
Adelie,Dream,44.47781108134394,19.878668328768978,191,4431,MALE
Adelie,Dream,41.16629008595312,20.424853638427816,200,3641,MALE
Adelie,Biscoe,43.01492798224872,18.885386290932235,197,3670,MALE
Adelie,Biscoe,41.06603192320308,19.478988178725515,189,3860,MALE
Adelie,Biscoe,40.33161997199622,19.485869134099232,186,4008,MALE
Adelie,Biscoe,39.993250682238404,18.89913786313633,190,4123,MALE
Adelie,Biscoe,40.790848917618554,18.72488959668587,198,4668,MALE
Adelie,Biscoe,38.690947724243344,17.610044209587272,184,3566,MALE
Adelie,Biscoe,38.46381635552751,20.867240546397444,197,4498,MALE
Adelie,Biscoe,42.01954078925053,19.57346319033566,199,4573,MALE
Adelie,Biscoe,40.758113617790144,19.65018172300228,192,4297,MALE
Adelie,Biscoe,38.382981564711,18.547424802595547,178,3578,MALE
Adelie,Biscoe,40.88144586916804,19.103590163163453,195,3968,MALE
Adelie,Biscoe,38.73922743408277,19.492323450878473,191,4341,MALE
Adelie,Biscoe,38.97094338137026,18.219782851291523,193,3464,MALE
Adelie,Biscoe,43.05655531171437,19.320454861539037,193,4262,MALE
Adelie,Biscoe,43.88661906300719,19.57570525923374,199,4301,MALE
Adelie,Biscoe,42.748364560696665,19.056688223094636,192,4173,MALE
Adelie,Biscoe,41.824964373236384,19.03807730539913,192,4040,MALE
Adelie,Biscoe,41.07768726961206,19.966329143956578,199,4369,MALE
Adelie,Biscoe,41.59586664142347,18.119672102860612,183,3890,MALE
Adelie,Biscoe,41.87724048076555,19.508730419662577,188,3981,MALE
Adelie,Biscoe,42.244186552967754,18.367229382639092,189,4613,MALE
Adelie,Biscoe,43.500198869122855,18.41252242553553,200,4367,MALE
Adelie,Biscoe,39.95930160795556,20.36396326734434,195,3950,MALE
Adelie,Biscoe,40.06697062540844,19.149487456881513,194,4108,MALE
Adelie,Biscoe,36.70877507139146,18.046130823933513,182,3455,MALE
Adelie,Biscoe,39.38844246140947,18.791605697340724,190,3244,MALE
Adelie,Biscoe,38.216117618208905,19.23718091663762,187,3769,MALE
Adelie,Biscoe,41.504386318249864,17.114771421570513,187,3472,MALE
Adelie,Biscoe,41.14987195333,19.09048088082768,195,4324,MALE
Adelie,Biscoe,40.411182645587665,18.90045226304892,180,3708,MALE
Adelie,Biscoe,38.956767747846904,18.937768226068957,195,3920,MALE
Adelie,Biscoe,39.34142738138855,19.24003252405313,191,4167,MALE
Adelie,Biscoe,38.28478097000796,17.32513219107507,181,3795,MALE
Adelie,Biscoe,40.46731960277079,19.655752262930093,193,4302,MALE
Adelie,Biscoe,37.15564956022571,19.61914797356963,181,4134,MALE
Adelie,Biscoe,41.067288272181514,17.969328952851793,190,3579,MALE
Adelie,Biscoe,39.31451895081411,19.469448816723364,188,3757,MALE
Adelie,Biscoe,41.356668704394274,19.269549040228757,194,4080,MALE
Adelie,Biscoe,38.71538077860424,18.88616340313895,179,3888,MALE
Adelie,Biscoe,38.39728866265562,19.888116998305613,193,3951,MALE
Adelie,Biscoe,42.17390978746593,19.912746351915327,196,4176,MALE
Adelie,Biscoe,41.178712904439244,19.066645829715824,197,3985,MALE
Adelie,Biscoe,42.25981374406421,17.971993946651807,184,3963,MALE
Adelie,Biscoe,43.007562576886656,18.127432411277212,194,4070,MALE
Adelie,Biscoe,42.047751815488866,20.411648973723512,196,4609,MALE
Adelie,Biscoe,41.32834569705627,18.537000638142715,190,4256,MALE
Adelie,Biscoe,41.72232429801604,20.888364026731644,191,4741,MALE
Adelie,Biscoe,42.074664857448255,18.151550688877165,181,4106,MALE
Adelie,Biscoe,41.94503878911769,18.399115333361543,198,4075,MALE
Adelie,Biscoe,38.63108517737203,19.715021633631036,192,4020,MALE
Adelie,Biscoe,41.975326522971486,18.354663541317382,187,3811,MALE
Adelie,Biscoe,39.76956286576484,18.959159316478495,188,4125,MALE
Adelie,Biscoe,44.188789000675314,20.113813498486532,204,4722,MALE
Adelie,Biscoe,40.5094225892083,19.16510058438912,183,4013,MALE
Adelie,Biscoe,39.72191799040875,19.24271752432399,195,4187,MALE
Adelie,Biscoe,43.74853630568748,18.495935725841615,195,4505,MALE
Adelie,Biscoe,38.04965943619719,18.54579844375652,188,3493,MALE
Adelie,Biscoe,38.23164221761321,18.334724562193536,190,3926,MALE
Adelie,Biscoe,39.27011049058797,17.380812966296695,173,3503,MALE
Adelie,Biscoe,38.90811456087853,17.82864139855129,179,3864,MALE
Adelie,Biscoe,38.45462364606848,19.515784358344764,193,3953,MALE
Adelie,Biscoe,40.65371800043014,19.447827066613456,196,3997,MALE
Adelie,Biscoe,38.397767762105254,20.094357308470038,187,4107,MALE
Adelie,Biscoe,42.487851309357275,18.38632555315571,196,4109,MALE
Adelie,Biscoe,36.87771969710898,17.35671576418205,194,3941,MALE
Adelie,Biscoe,40.998660779423396,19.07503609419776,194,4313,MALE
Adelie,Biscoe,41.491184419640064,19.630048112198835,193,4318,MALE
Adelie,Biscoe,41.72073537260008,18.813312234206762,192,4287,MALE
Adelie,Biscoe,41.84110461017169,18.242224885081175,188,4002,MALE
Adelie,Biscoe,42.001786395532406,19.317143591365774,189,4458,MALE
Adelie,Biscoe,41.19124691451292,18.177892642788958,192,4562,MALE
Adelie,Biscoe,38.65456654553502,18.885067781827317,183,3859,MALE
Adelie,Biscoe,44.30993354956098,19.89362922266234,193,4269,MALE
Adelie,Biscoe,40.45165327417092,21.23664230098843,200,4697,MALE
Adelie,Biscoe,43.4261252849828,19.866699176591947,197,4451,MALE
Adelie,Biscoe,40.584257633502475,18.943909808639873,187,4212,MALE
Adelie,Biscoe,42.821879196652645,20.245098658634653,194,4367,MALE
Adelie,Biscoe,40.7286580659639,19.208353102003105,186,3944,MALE
Adelie,Biscoe,37.49124121254768,19.55648578856651,187,3642,MALE
Adelie,Biscoe,42.428476497835646,19.390162179965976,190,4369,MALE
Adelie,Biscoe,41.50996413636811,18.726125145788412,185,4098,MALE
Adelie,Biscoe,43.01768225047153,18.34702336001323,190,4282,MALE
Adelie,Biscoe,45.73050125017242,18.961462862501314,199,4287,MALE
Adelie,Biscoe,39.423124977244825,18.15344455769428,188,4057,MALE
Adelie,Biscoe,40.042329939706065,18.598363095825494,184,3630,MALE
Adelie,Biscoe,40.84509473009259,18.014736531825314,186,3656,MALE
Adelie,Biscoe,45.01377395598703,18.63220033760295,194,4596,MALE
Adelie,Biscoe,40.39133225074214,19.18475280692251,186,3457,MALE
Adelie,Biscoe,40.04887746743015,20.042484263476876,201,4357,MALE
Adelie,Biscoe,40.84997507415873,17.350768228349988,189,3799,MALE
Adelie,Biscoe,37.08751583759367,20.265887068533516,188,4394,MALE
Adelie,Biscoe,43.61515375817158,17.823357429220707,197,4450,MALE
Adelie,Biscoe,40.1441286064469,19.088290431924715,181,4033,MALE
Adelie,Biscoe,39.76103329735243,18.556870193457957,180,3643,MALE
Adelie,Biscoe,37.553152032571276,17.739179289241637,175,3641,MALE
Adelie,Biscoe,39.019991146766905,18.29438681987342,180,4208,MALE
Adelie,Biscoe,37.4195146235436,17.830918437530833,176,3331,MALE
Adelie,Biscoe,39.409210309823685,20.341856874077592,191,3924,MALE
Adelie,Biscoe,40.05863157160469,19.700110058099792,186,4752,MALE
Adelie,Biscoe,45.688753183763154,19.374661577809622,207,4661,MALE
Adelie,Biscoe,40.669516973203706,19.763327838008035,189,4664,MALE
Adelie,Biscoe,44.34410150066254,19.370807062210904,200,4793,MALE
Adelie,Biscoe,41.96542654164751,19.69485327542815,192,3919,MALE
Adelie,Biscoe,39.54371793144687,21.19393532062748,201,4374,MALE
Adelie,Biscoe,40.28836207693965,18.591012005510127,189,3767,MALE
Adelie,Biscoe,43.13811616351509,19.384082457065865,196,4386,MALE
Adelie,Biscoe,38.4973542221829,19.30967556874916,185,3844,MALE
Adelie,Biscoe,40.902830762707715,19.080274817656925,193,3886,MALE
Adelie,Biscoe,39.477889420270344,19.408121044170773,189,4213,MALE
Adelie,Biscoe,39.21050928177385,20.193233255615443,188,4074,MALE
Adelie,Biscoe,39.21834971679013,19.514404703105317,187,4150,MALE
Adelie,Biscoe,39.40312442931998,17.857973335718633,183,4008,MALE
Adelie,Biscoe,37.84119781312812,18.62860817475988,189,4068,MALE
Adelie,Biscoe,40.96207258281186,18.430191130701527,192,4341,MALE
Adelie,Biscoe,41.45707648311075,19.6201899037498,192,3922,MALE
Adelie,Biscoe,40.425769562199704,19.259582476016167,198,4476,MALE
Adelie,Biscoe,39.921791367905804,17.45002887507817,187,3912,MALE
Adelie,Biscoe,38.64221282615109,20.47969067608882,194,4017,MALE
Adelie,Biscoe,43.558777147496436,19.585575823184552,204,4958,MALE
Adelie,Biscoe,41.08491757910515,18.535972071413127,196,3783,MALE
Adelie,Biscoe,38.124262237159236,17.84714476369461,182,3650,MALE
Adelie,Biscoe,38.78273343219246,19.50843990884503,188,3959,MALE
Adelie,Biscoe,39.207955622005834,18.852820571849627,187,3970,MALE
Adelie,Biscoe,37.92960195488543,16.757675357336616,191,3746,MALE
Adelie,Biscoe,40.39606190596758,19.027299147227662,194,4652,MALE
Adelie,Biscoe,37.2921485898717,18.281688255496718,180,3312,MALE
Adelie,Biscoe,41.59160667515464,19.03689628424849,181,4139,MALE
Adelie,Biscoe,38.05897980954209,18.85669695827508,186,3492,MALE
Adelie,Biscoe,41.73356467316298,20.657300731060577,202,4344,MALE
Adelie,Biscoe,40.35724741368275,19.313179442113086,191,4410,MALE
Adelie,Biscoe,38.183630502838504,18.347282695609376,183,3713,MALE
Adelie,Biscoe,41.9192952210632,19.036499966743285,184,4332,MALE
Adelie,Biscoe,38.48982067087131,18.631812902660027,190,3878,MALE
Adelie,Biscoe,38.64054896379978,19.04359745135035,190,4280,MALE
Adelie,Biscoe,37.4463143318303,17.780437751657317,185,4139,MALE
Adelie,Biscoe,42.07266215449831,19.20228085512983,188,3812,MALE
Adelie,Biscoe,40.03560472590893,19.14951768491738,179,3852,MALE
Adelie,Biscoe,40.682648296662016,20.330617575860092,189,4761,MALE
Adelie,Biscoe,36.48400966620517,17.568920739031565,172,3400,MALE
Adelie,Biscoe,43.14306933636973,20.86412204119015,200,4715,MALE
Adelie,Biscoe,40.398365788564625,18.087745767788018,186,3829,MALE
Adelie,Biscoe,43.81113626988395,18.772966020129672,189,4397,MALE
Adelie,Biscoe,38.32890810378606,17.882874735739186,189,3382,MALE
Adelie,Biscoe,39.29298029178635,17.89395584661003,186,4097,MALE
Adelie,Biscoe,39.409738411132906,17.875516288810857,197,3864,MALE
Adelie,Biscoe,42.079493709416,20.764214003202774,195,4374,MALE
Adelie,Biscoe,42.20138075463605,19.09350423876246,184,3943,MALE
Adelie,Biscoe,39.44875778530002,19.017001459825696,183,4293,MALE
Adelie,Biscoe,40.48283438158505,19.696734032945667,192,4084,MALE
Adelie,Biscoe,43.27155978041272,19.545881671673786,194,3645,MALE
Adelie,Biscoe,41.05338874570125,20.00579667713155,193,4106,MALE
Adelie,Biscoe,43.21715623545815,21.177941813065214,191,4330,MALE
Adelie,Biscoe,38.97011234448686,17.903299649580283,184,3666,MALE
Adelie,Biscoe,40.26062757475721,19.380590821761146,187,4150,MALE
Adelie,Biscoe,42.47995638189547,19.738348316745185,194,4152,MALE
Adelie,Biscoe,40.59870984498169,18.94096164011178,189,4024,MALE
Adelie,Biscoe,41.03082380610051,18.24546810224249,200,3884,MALE
Adelie,Biscoe,39.11498844179235,18.129248458286447,194,3607,MALE
Adelie,Biscoe,42.66582610485958,18.411946087850595,200,4495,MALE
Adelie,Biscoe,40.63601325917815,19.330766220306057,192,4089,MALE
Adelie,Biscoe,40.25236731743916,18.712560382674976,181,3974,MALE
Adelie,Biscoe,38.44922113275245,19.654487731328697,196,4348,MALE
Adelie,Biscoe,41.81964939040076,18.76679476721358,195,3856,MALE
Adelie,Biscoe,36.237605146672905,20.018713649782775,187,4207,MALE
Adelie,Biscoe,38.47306294768458,19.33116506723816,188,3927,MALE
Adelie,Biscoe,43.31444903740116,19.29614757905765,192,4347,MALE
Adelie,Biscoe,38.28264750674587,18.842870596855352,187,3939,MALE
Adelie,Biscoe,38.9951322857566,19.814412660904555,190,4032,MALE
Adelie,Biscoe,39.41304138351352,18.99423481952312,189,4008,MALE
Adelie,Biscoe,40.90536808385417,20.932230862440594,198,4373,MALE
Adelie,Biscoe,43.37530509561245,18.31539015377573,197,4195,MALE
Adelie,Biscoe,41.87305510718127,19.070329526249466,186,3741,MALE
Adelie,Biscoe,38.617585492189534,18.1631577782305,185,3848,MALE
Adelie,Biscoe,42.66049930147948,18.331841960452657,190,4153,MALE
Adelie,Biscoe,38.729446395681244,19.276209381913507,186,3526,MALE
Adelie,Biscoe,40.94223940446182,18.94545236458606,190,3907,MALE
Adelie,Biscoe,39.87744061881271,19.684216596810227,190,4272,MALE
Adelie,Biscoe,42.30562718847379,18.37865772145656,190,4195,MALE
Adelie,Biscoe,41.88493269860129,20.373878146919164,200,4587,MALE
Adelie,Biscoe,41.690314198148876,18.00369994525779,189,3841,MALE
Adelie,Biscoe,40.33798910823171,20.01626356970153,196,4118,MALE
Adelie,Biscoe,40.064901788076476,18.522975886287586,196,3993,MALE
Adelie,Biscoe,36.8352559889544,19.737429040148655,186,4214,MALE
Adelie,Biscoe,43.744293705615085,17.161571808569448,186,3968,MALE
Adelie,Biscoe,44.7316351150663,18.609295663526993,195,4690,MALE
Adelie,Biscoe,40.46992748377048,19.732825502709325,190,3745,MALE
Adelie,Biscoe,41.837456897695496,19.26342435700456,192,4364,MALE
Adelie,Biscoe,42.97238170211154,19.63745486062698,203,4575,MALE
Adelie,Biscoe,39.54424004732057,20.02845316892265,191,4104,MALE
Adelie,Biscoe,38.70850184821001,19.47131893756721,184,3972,MALE
Adelie,Biscoe,39.83131093886035,19.406425014709086,189,4018,MALE
Adelie,Biscoe,41.69708388295281,20.388672587834836,203,4395,MALE
Adelie,Biscoe,38.60704570028146,19.214270290224622,190,4182,MALE
Adelie,Biscoe,40.361478356424705,20.099502660513757,187,4143,MALE
Adelie,Biscoe,42.53138568866802,18.609825722330314,192,3930,MALE
Adelie,Biscoe,40.166263975218506,18.5284668398918,189,3593,MALE
Adelie,Biscoe,38.107961317134176,18.55135587545497,184,3699,MALE
Adelie,Biscoe,41.222431130257505,17.603822269140945,188,4071,MALE
Adelie,Biscoe,39.575513193015254,19.697405053900102,189,4480,MALE
Adelie,Biscoe,41.26687615290134,18.79981640762426,191,4332,MALE
Adelie,Biscoe,40.41806204085806,19.123963329622367,191,3666,MALE
Adelie,Biscoe,40.96167261188514,19.194948454727076,191,3913,MALE
Adelie,Biscoe,40.44643736673942,18.52701824909831,186,4019,MALE
Adelie,Biscoe,41.49650021445977,19.537153396310423,193,4053,MALE
Adelie,Biscoe,43.935339605387206,17.940404821086855,186,3876,MALE
Adelie,Biscoe,39.11566839844288,20.029920544739095,181,4248,MALE
Adelie,Biscoe,43.282597675337236,20.770292043085387,196,4511,MALE
Adelie,Biscoe,38.75494133238531,18.15398456887569,190,3957,MALE
Adelie,Biscoe,40.76039386222803,19.419672227953743,194,3931,MALE
Adelie,Biscoe,38.5150713150594,19.69583667534897,190,3715,MALE
Adelie,Biscoe,43.55994743119531,18.559455586284688,190,3925,MALE
Adelie,Biscoe,38.96323036758081,19.38571353628857,184,4056,MALE
Adelie,Biscoe,41.42310124171171,19.719819321303934,197,4298,MALE
Adelie,Biscoe,43.36950994498722,19.458897440084858,203,4923,MALE
Adelie,Biscoe,42.33765433231893,18.998380991613722,192,4223,MALE
Adelie,Biscoe,38.26181461033611,19.80134587900485,183,3661,MALE
Adelie,Biscoe,39.670161395720825,19.673660266186605,189,4076,MALE
Adelie,Biscoe,39.89415995111836,19.779234258697183,188,4091,MALE
Adelie,Biscoe,39.096631814745024,17.8408430085823,178,3810,MALE
Adelie,Biscoe,43.97352117756917,18.980889635159816,191,4186,MALE
Adelie,Biscoe,43.95019958222862,19.654400891546654,195,4279,MALE
Adelie,Biscoe,43.75209281271875,18.64580670382064,188,4394,MALE
Adelie,Biscoe,39.377222250144236,20.030704831747116,194,4428,MALE
Adelie,Biscoe,39.45673871605476,20.77993896441839,198,4604,MALE
Adelie,Biscoe,42.44919329350921,19.22156873279367,201,4591,MALE
Adelie,Biscoe,40.8217744782767,19.409688215881246,180,3944,MALE
Adelie,Biscoe,36.32541707912782,18.25736961864977,181,3471,MALE
Adelie,Biscoe,42.490074339422016,19.71498798490689,192,4246,MALE
Adelie,Biscoe,42.061716069881925,19.138083451871427,180,3818,MALE
Adelie,Biscoe,39.8128603338048,18.138559728358793,186,4116,MALE
Adelie,Biscoe,38.99044943566341,18.921989650880036,191,4128,MALE
Adelie,Biscoe,42.780065238624495,19.469936701879902,193,4721,MALE
Adelie,Biscoe,38.59031397875363,18.987914187756573,189,4228,MALE
Adelie,Biscoe,37.089863443604216,18.636392388919344,181,3830,MALE
Adelie,Biscoe,39.71077399596122,18.162802870532758,188,3580,MALE
Adelie,Biscoe,40.9180088800638,19.101765742106412,183,4150,MALE
Adelie,Biscoe,41.43007749267859,20.545108289355582,202,4369,MALE
Adelie,Biscoe,40.047216347053684,18.87166762816251,190,4370,MALE
Adelie,Biscoe,42.3096950416259,18.11987276237714,178,3712,MALE
Adelie,Biscoe,41.562979780035526,18.80940086035011,190,4624,MALE
Adelie,Biscoe,43.55489867863545,18.920507666619287,182,4354,MALE
Adelie,Biscoe,38.107156605324704,19.05358157030222,183,3737,MALE
Adelie,Biscoe,42.14809315955314,19.909092149603808,188,4414,MALE
Adelie,Biscoe,39.42619561612181,19.33017502650421,193,4220,MALE
Adelie,Biscoe,40.7384707790522,18.318982124634516,187,3879,MALE
Adelie,Biscoe,42.19327088385512,18.503653801313078,186,4500,MALE
Adelie,Biscoe,42.35060461483897,19.875312767225726,194,4335,MALE
Adelie,Biscoe,43.38841371448074,19.547020167476102,203,4764,MALE
Adelie,Biscoe,41.11603179796274,20.7533484685857,197,4318,MALE
Adelie,Biscoe,42.45797206014234,20.819895694055255,197,4182,MALE
Adelie,Biscoe,40.33657805588332,18.477163641967916,189,4355,MALE
Adelie,Biscoe,44.64717883794755,20.05344761158652,196,4765,MALE
Adelie,Biscoe,41.147389969652096,17.255603404955423,188,3699,MALE
Adelie,Biscoe,41.98063308111106,20.66367126467233,198,4960,MALE
Adelie,Biscoe,37.46570980821297,19.320072820460805,198,4002,MALE
Adelie,Biscoe,40.167279609968304,18.915750333107574,185,3793,MALE
